Imagem,Tipo,Numero,x,y,w,h,area,perimetro,aspect ratio,extent,solidity 
37.tif,NC,NC9550,628,657,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9551,903,656,2,4,1.5,7.414213538169861,0.5,0.1875,0.75
37.tif,NC,NC9552,155,654,5,6,12.5,15.899494767189026,0.8333333333333334,0.4166666666666667,0.8620689655172413
37.tif,NC,NC9553,359,650,9,8,27.5,24.38477599620819,1.125,0.3819444444444444,0.9016393442622951
37.tif,NC,NC9554,560,649,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9555,787,648,12,10,37.0,33.79898953437805,1.2,0.30833333333333335,0.7474747474747475
37.tif,NC,NC9556,595,648,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9557,527,648,14,5,27.5,32.72792184352875,2.8,0.39285714285714285,0.6962025316455697
37.tif,NC,NC9558,700,647,4,3,2.0,7.656854152679443,1.3333333333333333,0.16666666666666666,1.0
37.tif,NC,NC9559,559,647,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9560,986,646,11,15,72.5,42.041630148887634,0.7333333333333333,0.4393939393939394,0.8430232558139535
37.tif,NC,NC9561,941,646,8,8,25.0,24.14213526248932,1.0,0.390625,0.847457627118644
37.tif,NC,NC9562,628,646,10,11,40.5,39.21320307254791,0.9090909090909091,0.36818181818181817,0.6377952755905512
37.tif,NC,NC9563,626,646,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9564,605,646,2,2,0.5,3.414213538169861,1.0,0.125,1.0
37.tif,NC,NC9565,433,645,4,7,14.0,15.656854152679443,0.5714285714285714,0.5,0.9655172413793104
37.tif,NC,NC9566,688,644,9,6,17.0,22.485281229019165,1.5,0.3148148148148148,0.7391304347826086
37.tif,NC,NC9567,892,643,3,6,6.0,12.485281229019165,0.5,0.3333333333333333,0.75
37.tif,NC,NC9568,931,641,4,4,4.0,10.828427076339722,1.0,0.25,0.6666666666666666
37.tif,NC,NC9569,671,641,9,13,51.0,34.14213526248932,0.6923076923076923,0.4358974358974359,0.8095238095238095
37.tif,NC,NC9570,562,639,15,10,52.5,39.21320295333862,1.5,0.35,0.8015267175572519
37.tif,NC,NC9571,510,637,5,6,15.5,15.071067690849304,0.8333333333333334,0.5166666666666667,0.96875
37.tif,NC,NC9572,583,636,6,3,6.0,12.485281229019165,2.0,0.3333333333333333,0.8571428571428571
37.tif,NC,NC9573,850,635,7,5,18.5,17.071067690849304,1.4,0.5285714285714286,0.9487179487179487
37.tif,NC,NC9574,330,635,2,2,1.0,4.0,1.0,0.25,1.0
37.tif,NC,NC9575,839,634,6,4,9.5,14.242640614509583,1.5,0.3958333333333333,0.8636363636363636
37.tif,NC,NC9576,728,631,6,5,10.5,15.071067690849304,1.2,0.35,0.8076923076923077
37.tif,NC,NC9577,416,631,7,20,42.5,48.38477599620819,0.35,0.30357142857142855,0.6159420289855072
37.tif,NC,NC9578,876,628,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
37.tif,NC,NC9579,708,628,7,7,16.0,19.313708186149597,1.0,0.32653061224489793,0.8421052631578947
37.tif,NC,NC9580,956,624,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
37.tif,NC,NC9581,707,623,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9582,608,622,9,13,61.5,37.21320295333862,0.6923076923076923,0.5256410256410257,0.8785714285714286
37.tif,NC,NC9583,563,622,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
37.tif,NC,NC9584,412,622,3,4,2.0,8.485281229019165,0.75,0.16666666666666666,0.6666666666666666
37.tif,NC,NC9585,629,620,8,10,49.5,26.727921724319458,0.8,0.61875,0.9801980198019802
37.tif,NC,NC9586,896,619,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
37.tif,NC,NC9587,838,618,5,4,7.0,11.656854152679443,1.25,0.35,0.875
37.tif,NC,NC9588,742,618,8,16,65.5,37.55634891986847,0.5,0.51171875,0.9225352112676056
37.tif,NC,NC9589,509,618,9,11,36.5,31.899494767189026,0.8181818181818182,0.3686868686868687,0.8021978021978022
37.tif,NC,NC9590,412,618,2,3,0.0,4.828427076339722,0.6666666666666666,0.0,0.0
37.tif,NC,NC9591,755,614,12,13,75.0,38.97056245803833,0.9230769230769231,0.4807692307692308,0.8287292817679558
37.tif,NC,NC9592,530,614,21,14,82.0,61.94112491607666,1.5,0.2789115646258503,0.6051660516605166
37.tif,NC,NC9593,411,614,2,3,0.5,5.414213538169861,0.6666666666666666,0.08333333333333333,0.5
37.tif,NC,NC9594,426,613,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9595,704,612,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9596,390,608,6,7,21.0,18.485281229019165,0.8571428571428571,0.5,0.9130434782608695
37.tif,NC,NC9597,815,607,2,4,2.5,7.414213538169861,0.5,0.3125,1.0
37.tif,NC,NC9598,792,607,5,8,18.0,19.656854152679443,0.625,0.45,0.8372093023255814
37.tif,NC,NC9599,774,607,9,14,74.5,35.55634891986847,0.6428571428571429,0.5912698412698413,0.9371069182389937
37.tif,NC,NC9600,410,607,3,6,5.0,12.828427076339722,0.5,0.2777777777777778,0.8333333333333334
37.tif,NC,NC9601,715,605,4,5,0.0,14.485281229019165,0.8,0.0,0.0
37.tif,NC,NC9602,713,598,2,4,1.0,6.828427076339722,0.5,0.125,0.6666666666666666
37.tif,NC,NC9603,699,596,5,11,28.0,25.313708305358887,0.45454545454545453,0.509090909090909,0.8888888888888888
37.tif,NC,NC9604,530,594,12,9,63.5,31.55634880065918,1.3333333333333333,0.5879629629629629,0.9477611940298507
37.tif,NC,NC9605,388,594,5,7,18.0,16.485281229019165,0.7142857142857143,0.5142857142857142,0.972972972972973
37.tif,NC,NC9606,617,593,12,19,50.5,56.18376553058624,0.631578947368421,0.22149122807017543,0.4855769230769231
37.tif,NC,NC9607,590,592,12,8,32.5,29.55634891986847,1.5,0.3385416666666667,0.7738095238095238
37.tif,NC,NC9608,788,591,4,4,4.0,10.828427076339722,1.0,0.25,0.6666666666666666
37.tif,NC,NC9609,847,590,6,5,15.0,16.485281229019165,1.2,0.5,0.9375
37.tif,NC,NC9610,988,589,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
37.tif,NC,NC9611,832,589,5,5,7.5,13.071067690849304,1.0,0.3,0.75
37.tif,NC,NC9612,811,589,3,4,1.0,7.656854152679443,0.75,0.08333333333333333,0.6666666666666666
37.tif,NC,NC9613,405,587,6,8,23.0,21.656854152679443,0.75,0.4791666666666667,0.8679245283018868
37.tif,NC,NC9614,814,583,13,5,29.5,31.55634880065918,2.6,0.45384615384615384,0.7763157894736842
37.tif,NC,NC9615,271,582,2,1,0.0,2.0,2.0,0.0,0
37.tif,NC,NC9616,418,581,4,6,10.5,14.242640614509583,0.6666666666666666,0.4375,0.875
37.tif,NC,NC9617,564,580,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9618,612,578,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9619,401,574,5,8,20.0,18.485281109809875,0.625,0.5,0.975609756097561
37.tif,NC,NC9620,900,573,4,6,14.0,14.828427076339722,0.6666666666666666,0.5833333333333334,1.0
37.tif,NC,NC9621,515,572,13,8,48.5,33.55634891986847,1.625,0.46634615384615385,0.8508771929824561
37.tif,NC,NC9622,794,571,6,13,39.0,30.485281229019165,0.46153846153846156,0.5,0.8764044943820225
37.tif,NC,NC9623,811,563,3,3,2.0,5.656854152679443,1.0,0.2222222222222222,1.0
37.tif,NC,NC9624,366,552,4,5,2.0,10.485281109809875,0.8,0.1,0.8
37.tif,NC,NC9625,419,547,1,3,0.0,4.0,0.3333333333333333,0.0,0
37.tif,NC,NC9626,899,546,5,8,8.5,20.727921724319458,0.625,0.2125,0.5151515151515151
37.tif,NC,NC9627,602,538,7,5,11.5,17.071067690849304,1.4,0.32857142857142857,0.7666666666666667
37.tif,NC,NC9628,666,537,3,4,4.0,8.828427076339722,0.75,0.3333333333333333,0.8888888888888888
37.tif,NC,NC9629,877,535,11,25,65.5,58.870057225227356,0.44,0.2381818181818182,0.7616279069767442
37.tif,NC,NC9630,575,534,10,8,30.5,25.55634891986847,1.25,0.38125,0.8840579710144928
37.tif,NC,NC9631,862,533,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9632,875,529,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9633,562,526,4,11,23.0,26.485281229019165,0.36363636363636365,0.5227272727272727,0.8363636363636363
37.tif,NC,NC9634,978,525,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9635,644,525,8,7,15.0,22.14213538169861,1.1428571428571428,0.26785714285714285,0.6976744186046512
37.tif,NC,NC9636,889,524,2,2,0.0,2.8284270763397217,1.0,0.0,0
37.tif,NC,NC9637,564,524,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9638,871,520,5,6,13.0,14.485281109809875,0.8333333333333334,0.43333333333333335,1.0
37.tif,NC,NC9639,656,519,11,5,18.0,25.313708305358887,2.2,0.32727272727272727,0.75
37.tif,NC,NC9640,222,518,4,5,10.0,11.656854152679443,0.8,0.5,1.0
37.tif,NC,NC9641,932,517,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9642,295,517,3,4,5.0,8.828427076339722,0.75,0.4166666666666667,1.0
37.tif,NC,NC9643,931,515,3,1,0.0,4.0,3.0,0.0,0
37.tif,NC,NC9644,682,507,2,2,0.5,3.414213538169861,1.0,0.125,1.0
37.tif,NC,NC9645,439,507,7,3,8.5,14.242640614509583,2.3333333333333335,0.40476190476190477,0.9444444444444444
37.tif,NC,NC9646,628,506,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9647,448,506,5,5,4.0,14.485281229019165,1.0,0.16,0.5
37.tif,NC,NC9648,903,505,5,5,12.0,13.656854152679443,1.0,0.48,0.9230769230769231
37.tif,NC,NC9649,616,505,7,10,38.0,25.313708305358887,0.7,0.5428571428571428,0.9156626506024096
37.tif,NC,NC9650,573,505,7,4,4.5,15.071067690849304,1.75,0.16071428571428573,0.6428571428571429
37.tif,NC,NC9651,415,505,4,3,3.5,8.242640614509583,1.3333333333333333,0.2916666666666667,1.0
37.tif,NC,NC9652,695,500,6,3,1.5,12.242640614509583,2.0,0.08333333333333333,0.375
37.tif,NC,NC9653,401,499,2,2,1.0,4.0,1.0,0.25,1.0
37.tif,NC,NC9654,630,493,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9655,587,492,14,10,58.0,39.455843448638916,1.4,0.4142857142857143,0.7785234899328859
37.tif,NC,NC9656,219,492,5,5,10.0,12.485281229019165,1.0,0.4,0.9523809523809523
37.tif,NC,NC9657,740,489,4,3,4.5,8.242640614509583,1.3333333333333333,0.375,1.0
37.tif,NC,NC9658,541,489,6,8,21.5,19.899494647979736,0.75,0.4479166666666667,0.9347826086956522
37.tif,NC,NC9659,900,486,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9660,275,481,2,3,1.5,5.414213538169861,0.6666666666666666,0.25,1.0
37.tif,NC,NC9661,652,479,9,12,39.5,30.38477611541748,0.75,0.36574074074074076,0.8681318681318682
37.tif,NC,NC9662,498,475,2,2,0.0,2.8284270763397217,1.0,0.0,0
37.tif,NC,NC9663,556,473,8,6,20.5,21.899494767189026,1.3333333333333333,0.4270833333333333,0.803921568627451
37.tif,NC,NC9664,511,469,4,2,3.0,8.0,2.0,0.375,1.0
37.tif,NC,NC9665,478,468,3,3,0.0,5.656854152679443,1.0,0.0,0
37.tif,NC,NC9666,264,468,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9667,566,467,14,8,41.5,32.38477575778961,1.75,0.3705357142857143,0.8645833333333334
37.tif,NC,NC9668,582,465,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9669,896,461,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9670,852,460,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9671,246,459,4,3,3.5,8.242640614509583,1.3333333333333333,0.2916666666666667,1.0
37.tif,NC,NC9672,848,457,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
37.tif,NC,NC9673,741,456,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
37.tif,NC,NC9674,467,451,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9675,420,450,3,5,6.5,10.242640614509583,0.6,0.43333333333333335,1.0
37.tif,NC,NC9676,245,450,35,34,268.5,142.26702547073364,1.0294117647058822,0.22563025210084034,0.49356617647058826
37.tif,NC,NC9677,858,449,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9678,594,449,7,6,19.5,17.899494647979736,1.1666666666666667,0.4642857142857143,0.9285714285714286
37.tif,NC,NC9679,957,444,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
37.tif,NC,NC9680,436,443,5,5,15.0,14.828427076339722,1.0,0.6,1.0
37.tif,NC,NC9681,451,442,3,6,6.5,12.242640614509583,0.5,0.3611111111111111,0.9285714285714286
37.tif,NC,NC9682,363,442,2,2,1.0,4.0,1.0,0.25,1.0
37.tif,NC,NC9683,488,435,4,2,0.0,6.828427076339722,2.0,0.0,0.0
37.tif,NC,NC9684,868,429,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
37.tif,NC,NC9685,583,428,11,9,40.0,27.798989295959473,1.2222222222222223,0.40404040404040403,0.9195402298850575
37.tif,NC,NC9686,487,428,3,4,3.0,7.656854152679443,0.75,0.25,0.8571428571428571
37.tif,NC,NC9687,833,426,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
37.tif,NC,NC9688,237,425,39,36,396.5,149.43859815597534,1.0833333333333333,0.2824074074074074,0.48950617283950615
37.tif,NC,NC9689,672,421,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
37.tif,NC,NC9690,226,417,2,3,2.0,6.0,0.6666666666666666,0.3333333333333333,1.0
37.tif,NC,NC9691,693,414,2,1,0.0,2.0,2.0,0.0,0
37.tif,NC,NC9692,811,413,2,2,0.0,2.8284270763397217,1.0,0.0,0
37.tif,NC,NC9693,879,412,3,1,0.0,4.0,3.0,0.0,0
37.tif,NC,NC9694,897,410,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9695,337,397,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
37.tif,C,C1646,617,394,13,13,86.0,37.455843687057495,1.0,0.5088757396449705,0.9347826086956522
37.tif,NC,NC9696,431,392,7,8,25.5,20.727921843528748,0.875,0.45535714285714285,0.9107142857142857
37.tif,NC,NC9697,267,389,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9698,136,389,4,3,4.0,9.656854152679443,1.3333333333333333,0.3333333333333333,0.8
37.tif,NC,NC9699,77,385,3,4,2.0,8.828427076339722,0.75,0.16666666666666666,0.6666666666666666
37.tif,C,C1647,645,382,21,21,172.0,81.25483310222626,1.0,0.3900226757369615,0.6785009861932939
37.tif,NC,NC9700,421,377,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
37.tif,NC,NC9701,220,373,5,5,14.5,14.242640614509583,1.0,0.58,1.0
37.tif,C,C1648,559,364,16,20,170.0,56.76955187320709,0.8,0.53125,0.9239130434782609
37.tif,NC,NC9702,260,362,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
37.tif,NC,NC9703,742,360,2,3,1.0,4.828427076339722,0.6666666666666666,0.16666666666666666,1.0
37.tif,NC,NC9704,875,358,2,4,1.0,6.828427076339722,0.5,0.125,0.6666666666666666
37.tif,NC,NC9705,992,357,5,4,8.0,11.656854152679443,1.25,0.4,0.9411764705882353
37.tif,NC,NC9706,904,354,6,5,13.0,14.485281229019165,1.2,0.43333333333333335,0.9285714285714286
37.tif,C,C1649,658,351,18,17,146.5,51.35533809661865,1.0588235294117647,0.47875816993464054,0.9184952978056427
37.tif,C,C1650,574,351,19,11,122.5,48.3847758769989,1.7272727272727273,0.5861244019138756,0.9107806691449815
37.tif,C,C1651,611,347,16,15,117.5,46.870057106018066,1.0666666666666667,0.4895833333333333,0.9073359073359073
37.tif,NC,NC9707,434,347,2,2,1.0,4.0,1.0,0.25,1.0
37.tif,C,C1652,597,342,15,14,115.0,43.455843806266785,1.0714285714285714,0.5476190476190477,0.9504132231404959
37.tif,C,C1653,707,337,14,11,100.5,38.3847758769989,1.2727272727272727,0.6525974025974026,0.9804878048780488
37.tif,NC,NC9708,454,337,4,3,2.5,8.242640614509583,1.3333333333333333,0.20833333333333334,0.8333333333333334
37.tif,NC,NC9709,344,337,4,3,4.0,8.828427076339722,1.3333333333333333,0.3333333333333333,0.8888888888888888
37.tif,NC,NC9710,347,335,2,1,0.0,2.0,2.0,0.0,0
37.tif,C,C1654,641,334,19,20,189.0,58.76955187320709,0.95,0.49736842105263157,0.9333333333333333
37.tif,NC,NC9711,913,333,1,2,0.0,2.0,0.5,0.0,0
37.tif,C,C1655,670,333,14,10,97.0,38.14213538169861,1.4,0.6928571428571428,0.97
37.tif,NC,NC9712,585,333,4,5,9.0,11.656854152679443,0.8,0.45,0.9473684210526315
37.tif,NC,NC9713,482,332,5,5,7.5,13.071067690849304,1.0,0.3,0.8333333333333334
37.tif,C,C1656,534,329,12,12,92.0,36.97056233882904,1.0,0.6388888888888888,0.9633507853403142
37.tif,C,C1657,726,327,13,21,168.0,56.62741661071777,0.6190476190476191,0.6153846153846154,0.8795811518324608
37.tif,NC,NC9714,431,327,6,7,24.0,18.485281229019165,0.8571428571428571,0.5714285714285714,1.0
37.tif,NC,NC9715,526,326,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9716,291,324,4,4,7.0,10.828427076339722,1.0,0.4375,1.0
37.tif,NC,NC9717,72,313,4,3,3.5,8.242640614509583,1.3333333333333333,0.2916666666666667,0.875
37.tif,NC,NC9718,742,312,9,12,61.0,30.97056221961975,0.75,0.5648148148148148,0.9457364341085271
37.tif,C,C1658,683,311,17,15,152.0,48.28427064418793,1.1333333333333333,0.596078431372549,0.9620253164556962
37.tif,NC,NC9719,871,308,1,2,0.0,2.0,0.5,0.0,0
37.tif,C,C1659,555,307,17,23,189.5,61.35533809661865,0.7391304347826086,0.4846547314578005,0.8981042654028436
37.tif,C,C1660,575,305,25,19,216.0,70.7695517539978,1.3157894736842106,0.45473684210526316,0.8197343453510436
37.tif,C,C1661,596,299,11,11,75.0,32.97056221961975,1.0,0.6198347107438017,0.9615384615384616
37.tif,NC,NC9720,256,295,1,1,0.0,0.0,1.0,0.0,0
37.tif,C,C1662,702,294,23,19,181.0,79.25483322143555,1.2105263157894737,0.41418764302059496,0.7605042016806722
37.tif,C,C1663,538,284,12,10,73.5,32.38477563858032,1.2,0.6125,0.9735099337748344
37.tif,NC,NC9721,188,284,2,3,2.0,6.0,0.6666666666666666,0.3333333333333333,1.0
37.tif,NC,NC9722,389,280,8,7,32.0,21.313708305358887,1.1428571428571428,0.5714285714285714,0.9846153846153847
37.tif,NC,NC9723,798,276,20,9,85.5,45.21320283412933,2.2222222222222223,0.475,0.8769230769230769
37.tif,C,C1664,720,272,19,26,212.5,73.01219248771667,0.7307692307692307,0.43016194331983804,0.797373358348968
37.tif,NC,NC9724,662,272,4,4,5.5,10.242640614509583,1.0,0.34375,0.9166666666666666
37.tif,C,C1665,598,272,23,12,193.5,61.21320295333862,1.9166666666666667,0.7010869565217391,0.8896551724137931
37.tif,NC,NC9725,345,270,10,6,26.5,22.727921843528748,1.6666666666666667,0.44166666666666665,0.8983050847457628
37.tif,C,C1666,678,269,20,30,257.5,80.18376541137695,0.6666666666666666,0.42916666666666664,0.8072100313479624
37.tif,C,C1667,745,268,11,12,71.5,35.21320307254791,0.9166666666666666,0.5416666666666666,0.9166666666666666
37.tif,NC,NC9726,964,263,2,1,0.0,2.0,2.0,0.0,0
37.tif,NC,NC9727,463,260,6,4,8.5,13.071067571640015,1.5,0.3541666666666667,0.9444444444444444
37.tif,NC,NC9728,665,259,1,1,0.0,0.0,1.0,0.0,0
37.tif,C,C1668,507,259,18,14,140.0,48.284271001815796,1.2857142857142858,0.5555555555555556,0.9556313993174061
37.tif,C,C1669,623,258,34,24,293.0,101.05382287502289,1.4166666666666667,0.3590686274509804,0.6735632183908046
37.tif,C,C1670,619,254,14,10,85.0,36.97056233882904,1.4,0.6071428571428571,0.9444444444444444
37.tif,C,C1671,587,252,10,19,113.0,45.79898941516876,0.5263157894736842,0.5947368421052631,0.9377593360995851
37.tif,NC,NC9729,65,252,10,10,60.0,28.97056221961975,1.0,0.6,0.975609756097561
37.tif,C,C1672,557,248,12,10,78.5,33.55634880065918,1.2,0.6541666666666667,0.98125
37.tif,C,C1673,705,244,18,14,161.0,55.455843567848206,1.2857142857142858,0.6388888888888888,0.875
37.tif,C,C1674,527,237,16,18,157.0,51.11269772052765,0.8888888888888888,0.5451388888888888,0.9515151515151515
37.tif,NC,NC9730,807,236,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9731,805,236,1,2,0.0,2.0,0.5,0.0,0
37.tif,NC,NC9732,803,234,2,1,0.0,2.0,2.0,0.0,0
37.tif,C,C1675,599,234,16,17,158.0,50.28427052497864,0.9411764705882353,0.5808823529411765,0.9461077844311377
37.tif,C,C1676,649,231,15,14,133.0,44.627416491508484,1.0714285714285714,0.6333333333333333,0.953405017921147
37.tif,NC,NC9733,928,228,6,7,14.0,17.313708305358887,0.8571428571428571,0.3333333333333333,0.8235294117647058
37.tif,NC,NC9734,832,221,5,5,13.5,14.242640614509583,1.0,0.54,0.9642857142857143
37.tif,C,C1677,690,212,13,13,109.0,39.79898953437805,1.0,0.6449704142011834,0.9688888888888889
37.tif,NC,NC9735,981,209,4,4,8.0,10.828427076339722,1.0,0.5,1.0
37.tif,NC,NC9736,254,207,4,3,5.0,8.828427076339722,1.3333333333333333,0.4166666666666667,1.0
37.tif,NC,NC9737,254,205,1,1,0.0,0.0,1.0,0.0,0
37.tif,NC,NC9738,853,199,2,3,1.0,4.828427076339722,0.6666666666666666,0.16666666666666666,1.0
37.tif,NC,NC9739,927,185,3,3,0.5,7.414213538169861,1.0,0.05555555555555555,0.25
37.tif,C,C1678,599,185,14,21,161.5,54.87005698680878,0.6666666666666666,0.5493197278911565,0.9098591549295775
37.tif,C,C1679,550,183,28,37,351.0,115.05382204055786,0.7567567567567568,0.3388030888030888,0.6072664359861591
37.tif,NC,NC9740,417,183,4,4,6.0,9.656854152679443,1.0,0.375,0.9230769230769231
37.tif,NC,NC9741,847,180,5,5,8.0,13.656854152679443,1.0,0.32,0.8421052631578947
37.tif,NC,NC9742,859,176,8,7,27.5,20.727921724319458,1.1428571428571428,0.49107142857142855,0.9322033898305084
37.tif,NC,NC9743,251,171,5,6,15.5,15.071067690849304,0.8333333333333334,0.5166666666666667,0.96875
37.tif,C,C1680,637,161,16,11,109.5,41.21320295333862,1.4545454545454546,0.6221590909090909,0.9776785714285714
37.tif,C,C1681,673,154,9,8,41.0,25.313708305358887,1.125,0.5694444444444444,0.9213483146067416
37.tif,C,C1682,687,149,25,15,214.0,67.94112455844879,1.6666666666666667,0.5706666666666667,0.8278529980657641
37.tif,C,C1683,655,143,14,23,204.0,59.455843567848206,0.6086956521739131,0.6335403726708074,0.9422632794457275
37.tif,C,C1684,607,139,24,20,218.0,73.59797859191895,1.2,0.45416666666666666,0.7827648114901257
37.tif,NC,NC9744,296,134,53,54,2181.0,178.02438509464264,0.9814814814814815,0.7620545073375262,0.9817690749493585
37.tif,C,C1685,708,131,10,13,78.5,34.38477575778961,0.7692307692307693,0.6038461538461538,0.9573170731707317
37.tif,C,C1686,688,130,12,10,66.5,32.38477599620819,1.2,0.5541666666666667,0.95
37.tif,NC,NC9745,704,111,3,5,5.5,12.242640614509583,0.6,0.36666666666666664,0.7857142857142857
37.tif,NC,NC9746,241,111,3,4,5.5,9.41421353816986,0.75,0.4583333333333333,1.0
37.tif,C,C1687,611,108,23,15,175.5,59.35533821582794,1.5333333333333334,0.508695652173913,0.9093264248704663
37.tif,NC,NC9747,378,102,3,2,1.5,5.414213538169861,1.5,0.25,1.0
37.tif,NC,NC9748,700,96,5,5,10.0,13.656854033470154,1.0,0.4,0.9523809523809523
37.tif,NC,NC9749,913,91,4,4,5.5,10.242640614509583,1.0,0.34375,0.9166666666666666
37.tif,NC,NC9750,496,47,6,5,13.0,14.485281229019165,1.2,0.43333333333333335,0.9285714285714286
37.tif,NC,NC9751,207,43,40,42,646.5,252.00713992118835,0.9523809523809523,0.3848214285714286,0.5483460559796438
37.tif,NC,NC9752,770,24,7,7,27.5,19.899494767189026,1.0,0.5612244897959183,0.9649122807017544
37.tif,NC,NC9753,452,17,4,4,8.0,10.828427076339722,1.0,0.5,1.0
37.tif,NC,NC9754,218,0,22,6,48.0,51.455843687057495,3.6666666666666665,0.36363636363636365,0.768
37.tif,NC,NC9755,187,0,27,9,94.0,69.94112479686737,3.0,0.3868312757201646,0.7175572519083969
38.tif,NC,NC9756,949,698,8,10,45.0,28.14213538169861,0.8,0.5625,0.9375
38.tif,NC,NC9757,816,668,6,7,24.0,18.485281229019165,0.8571428571428571,0.5714285714285714,0.9795918367346939
38.tif,NC,NC9758,616,638,11,8,44.5,27.55634868144989,1.375,0.5056818181818182,0.9081632653061225
38.tif,NC,NC9759,376,627,13,17,68.5,46.52691125869751,0.7647058823529411,0.30995475113122173,0.7172774869109948
38.tif,NC,NC9760,111,607,6,8,10.0,24.14213538169861,0.75,0.20833333333333334,0.5128205128205128
38.tif,NC,NC9761,162,595,5,6,14.0,14.485281229019165,0.8333333333333334,0.4666666666666667,0.9655172413793104
38.tif,NC,NC9762,143,525,7,14,61.0,34.485281109809875,0.5,0.6224489795918368,0.9242424242424242
38.tif,NC,NC9763,884,513,13,9,63.0,34.97056245803833,1.4444444444444444,0.5384615384615384,0.8936170212765957
38.tif,NC,NC9764,200,501,12,6,40.5,27.899494767189026,2.0,0.5625,0.9529411764705882
38.tif,NC,NC9765,466,488,9,12,59.5,32.38477599620819,0.75,0.5509259259259259,0.9224806201550387
38.tif,NC,NC9766,215,443,10,15,78.5,44.870057225227356,0.6666666666666666,0.5233333333333333,0.8351063829787234
38.tif,NC,NC9767,832,424,12,9,66.5,31.55634880065918,1.3333333333333333,0.6157407407407407,0.9637681159420289
38.tif,NC,NC9768,705,403,11,9,58.5,30.727921843528748,1.2222222222222223,0.5909090909090909,0.936
38.tif,NC,NC9769,505,374,1,1,0.0,0.0,1.0,0.0,0
38.tif,NC,NC9770,748,356,1,1,0.0,0.0,1.0,0.0,0
38.tif,NC,NC9771,719,355,4,3,1.5,11.899494767189026,1.3333333333333333,0.125,0.3
38.tif,NC,NC9772,449,352,64,62,898.5,405.68837881088257,1.032258064516129,0.22643649193548387,0.2948318293683347
38.tif,NC,NC9773,708,349,39,19,206.5,139.78174436092377,2.0526315789473686,0.2786774628879892,0.3888888888888889
38.tif,NC,NC9774,401,349,10,12,61.5,31.213202953338623,0.8333333333333334,0.5125,0.9389312977099237
38.tif,C,C1688,570,347,18,18,171.0,53.94112527370453,1.0,0.5277777777777778,0.926829268292683
38.tif,NC,NC9775,713,344,1,2,0.0,2.0,0.5,0.0,0
38.tif,C,C1689,598,340,13,23,172.5,59.6984840631485,0.5652173913043478,0.5769230769230769,0.8603491271820449
38.tif,NC,NC9776,489,340,1,1,0.0,0.0,1.0,0.0,0
38.tif,NC,NC9777,486,340,2,1,0.0,2.0,2.0,0.0,0
38.tif,C,C1690,537,338,20,15,157.5,53.69848394393921,1.3333333333333333,0.525,0.9156976744186046
38.tif,C,C1691,556,332,11,10,60.5,30.38477599620819,1.1,0.55,0.9453125
